what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1430434512137
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1430434512138
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1430434512138
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1430434512139
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1430434512139
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1430434512140
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1430434512140
started,bundle,com.altera.sbtgui.integration,14.0.0.200,"com.altera.sbtgui.integration",1430434512140
started,bundle,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch",1430434512141
started,bundle,com.altera.sbtgui.project,14.0.0.200,"com.altera.sbtgui.project",1430434512141
started,bundle,com.altera.systemconsole,14.0.0.200,"com.altera.systemconsole",1430434512141
started,bundle,com.altera.systemconsole.designs.plugin,14.0.0.200,"com.altera.systemconsole.designs.plugin",1430434512142
started,bundle,com.altera.utilities,14.0.0.200,"com.altera.utilities",1430434512142
os,sysinfo,,,"win32",1430434512144
arch,sysinfo,,,"x86_64",1430434512144
ws,sysinfo,,,"win32",1430434512144
locale,sysinfo,,,"en_US",1430434512144
processors,sysinfo,,,"4",1430434512144
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1430434512144
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1430434512144
java.specification.name,sysinfo,,,"Java Platform API Specification",1430434512144
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1430434512144
java.specification.version,sysinfo,,,"1.6",1430434512144
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1430434512144
java.version,sysinfo,,,"1.6.0_23",1430434512144
java.vm.info,sysinfo,,,"mixed mode",1430434512144
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1430434512144
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1430434512144
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1430434512144
java.vm.specification.version,sysinfo,,,"1.0",1430434512144
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1430434512144
java.vm.version,sysinfo,,,"19.0-b09",1430434512144
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430434548476
started,bundle,com.altera.sbtgui.core,14.0.0.200,"com.altera.sbtgui.core",1430434548678
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1430434548735
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1430434548740
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1430434549136
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1430434549159
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1430434549211
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1430434549301
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1430434552963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430434553026
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1430434553147
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1430434553172
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1430434553173
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1430434553174
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430434556444
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1430434568702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430434568999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430434574567
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430434586369
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1430434588133
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1430434588135
started,bundle,com.altera.sbt4e.launch,14.0.0.200,"com.altera.sbt4e.launch",1430434588136
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1430434588141
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1430434588157
started,bundle,com.altera.debug.cdi.gdb.plugin,14.0.0.200,"com.altera.debug.cdi.gdb.plugin",1430434590383
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430434601511
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1430434601543
opened,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1430434604646
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1430434604768
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid] return code: 127",1430434606208
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, /cygdrive/u/ECE385/ece385final/trunk/software/usb_kb/usb_kb.elf] return code: 127",1430434608055
error,log,,,"Downloading ELF Process failed",1430434608059
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430434608074
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430434614471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430434635665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430434638801
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1430434638809
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1430434642282
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid] return code: 127",1430434643774
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, /cygdrive/u/ECE385/ece385final/trunk/software/usb_kb/usb_kb.elf] return code: 127",1430434645599
error,log,,,"Downloading ELF Process failed",1430434645603
